# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
40750,35,1.87,15.75,3.34,14.75,1.48
41000,32,3.74,15.75,1.92,16.67,1.25
41250,35.75,2.49,15.25,2.59,16,2.74
41500,38,1.22,13.5,1.5,18.5,1.5
41750,40.67,1.25,14,1.41,15.75,5.12
42000,39,5.79,13.33,0.94,14.5,2.69
42250,32.75,2.05,18.25,2.38,15,1.87
42500,31.75,10.47,15.5,2.29,17.25,3.27
42750,36.75,2.86,15.5,2.5,18.75,1.92
43000,42.25,1.79,12.5,1.5,19.75,3.27
43250,39.75,5.76,9.5,4.92,16.75,4.76
43500,32.25,1.3,17.5,2.6,15.75,3.34
43750,33.75,3.27,17.25,2.17,13.25,1.64
44000,34.75,3.49,11,1.41,16.75,3.42
44250,38.67,2.05,13.33,1.89,17.5,1.12
44500,42,0.71,14,2.55,18.75,1.92
44750,35,4.74,16,3,19,2.55
45000,33,0,19.25,1.3,15.75,4.09
45250,36.25,2.95,15.75,2.77,11.25,3.7
45500,33,2.45,11.5,4.03,17.67,0.47
45750,40,1.22,13,1,17,1.41
46000,42.25,0.43,11,4.18,16,1.41
46250,36,4.9,10.5,5.32,18.33,2.05
46500,31.33,1.25,18.25,0.43,17.67,2.36
46750,32.33,4.03,17.67,4.03,16,3.74
47000,36,4.24,13,2.94,15.25,1.92
47250,39,0,13.67,1.25,16,1.58
47500,40.75,1.48,12.75,2.86,17.5,2.18
47750,39,6.96,9.5,4.92,14.25,3.77
48000,32.5,0.5,16.5,2.29,17.25,1.3
48250,33.5,2.6,15,2.24,13.5,2.06
48500,35.5,2.69,12.67,4.71,19.5,0.5
48750,42,0.82,13,0.82,22.75,1.09
49000,43.5,2.6,14.25,1.48,17.5,3.35
49250,34.75,4.21,19,1.41,15.75,3.96
49500,33.5,1.5,19.33,0.47,16,1.41
49750,30.33,7.85,19,3.56,10.67,4.64
50000,35.75,3.49,15,3.56,15,3.67
50250,42.67,1.7,13,2.83,21.5,2.29
50500,40.5,5.02,11.33,1.25,12.33,4.78
50750,33,2.45,14.75,2.77,20.33,2.62
51000,31.25,1.3,18.5,0.5,19.75,2.68
51250,38,4.97,12.67,4.03,17,1.22
51500,35,2.92,14.5,1.12,17.25,2.49
51750,41,1.22,11,4.74,19.5,1.5
52000,42,0,13,2.55,13.5,3.84
52250,35,3.94,12.67,1.7,16.75,2.68
52500,30.75,0.83,16.75,0.43,20.25,3.11
52750,34,5.61,9.75,6.61,13.33,6.65
53000,36.75,1.3,12,3,17.25,1.3
53250,39.25,2.17,15,2.55,19.25,2.49
53500,38.5,6.1,13.67,2.36,12.67,6.18
53750,32,1.73,7,0.82,15,3.08
54000,34.75,3.03,16.5,2.69,18,2.74
54250,34,5.61,9.25,3.49,18,1.63
54500,37.5,0.5,10.67,1.25,19.67,1.25
54750,41.2,1.72,14.8,2.48,20.5,1.5
55000,38.33,5.91,9.67,1.7,18,1.41
55250,32,1.22,15,0,18.5,1.5
55500,33,5.2,17,2.74,16.5,2.96
55750,35.75,4.49,13.67,1.25,17,3.67
56000,38.5,1.5,15.75,3.56,17,3.54
56250,41.5,1.5,15,2.16,16.33,2.36
56500,35.25,4.44,9.67,5.56,17,1.41
56750,34.25,2.38,16.5,1.5,15.5,2.06
57000,32.33,7.13,12.5,4.15,13.33,2.49
57250,38,1.22,9.25,2.86,20.75,2.49
57500,42.25,0.43,11.25,3.9,21,0
57750,42,0,13.33,1.25,14.75,5.36
58000,36.5,2.29,10.5,5.02,17,2.24
58250,33.75,2.28,18.5,1.5,16.25,1.3
58500,33.25,5.76,11.5,6.42,19.5,1.5
58750,37.5,1.12,12.75,3.27,20,1.22
59000,41.5,1.5,11,5.24,18.25,1.79
59250,33,5.39,10.67,3.86,16,3.74
59500,33.5,1.5,18,0,20,1.73
59750,34.75,5.85,17.5,3.77,14.5,3.84
60000,33.5,2.5,9.33,3.68,19.67,1.25
60250,40,0.82,7.33,3.3,20.5,0.5
60500,41.67,0.47,15.5,0.5,18.25,3.63
60750,38,2.12,10.67,3.3,15.25,1.79
61000,33.67,3.3,16.5,1.66,18,0
61250,36.25,4.82,13,3,16,2.45
61500,37,3.39,13.5,2.69,18.5,1.8
61750,41.5,2.18,15.33,0.47,19,0
62000,43.33,1.25,9.5,4.5,17,3.74
62250,31,1.22,12.75,2.86,18.25,0.43
62500,31.25,1.3,18.5,0.87,17.25,2.86
62750,36.5,4.03,14.5,0.5,15,3.67
63000,38,0.82,8.5,1.5,20,1.73
63250,42,0,11.33,2.05,22,1
63500,39.4,4.18,10.5,4.39,17.67,1.89
63750,35,2.12,10.67,2.36,16.25,6.53
64000,30,1.63,8.33,4.92,14.5,6.65
64250,34.25,1.79,9.5,4.27,16,3.67
64500,39.25,1.64,12,3.08,16.25,3.49
64750,43.25,1.79,15,2.12,12.25,2.86
65000,35.33,4.78,12.5,2.5,23,1
65250,34,1.41,15.67,1.7,18.67,2.62
65500,34.5,5.17,15,2.55,13.25,5.02
65750,38,1.22,14,2.74,17.5,2.29
66000,42.33,0.47,12,2,19.25,1.3
66250,42.67,1.7,11.25,5.45,19.33,1.25
66500,32,0.82,7.5,3.35,16.75,3.83
66750,31.75,3.27,14.75,1.48,16,2.74
67000,33.5,4.15,14.75,4.71,14.25,2.17
67250,40.25,1.09,12,0.71,14,2.45
67500,42,1.22,10.75,2.38,18.25,2.17
67750,35.33,4.78,11,1,20,0
68000,30.5,1.5,13.75,1.09,16,2.74
68250,29.25,4.66,16,4.55,12,3.27
68500,36.67,3.3,18.5,2.29,19.33,5.25
68750,42.75,3.34,12.25,2.77,16.25,2.05
69000,34,3.74,13.33,1.25,16,2
69250,33,0,15,2.45,15,2.45
69500,35.2,2.23,14.5,2.29,13.2,2.93
69750,28.33,1.7,15.5,1.66,16,2.83
70000,40.2,1.6,15.67,2.62,16.6,3.01
70250,43.5,1.5,5.67,3.4,22,1
70500,34.67,5.25,11.75,4.97,14,1.41
70750,33,0,15,2.45,16,4.24
71000,34,7.35,17.67,3.68,19,2.55
71250,36.75,1.3,12.33,1.89,12.67,8.99
71500,41.25,1.3,10.75,1.79,11,5.24
71750,42.5,0.87,16.5,2.6,11.5,5.12
72000,36,2.24,14.67,2.05,11.33,6.8
72250,32.33,0.47,21.25,2.38,20,0.82
72500,34.75,6.46,17.67,2.87,20.25,1.48
72750,38,1.22,13.25,3.77,18.5,2.5
73000,42.67,0.94,15.67,0.94,17.75,4.71
73250,39.25,4.71,14.5,2.29,15,1.87
73500,33.5,1.5,20.75,1.64,19,2.12
73750,33.25,6.22,15.75,5.26,16,2.55
74000,35.75,2.28,11,1.73,19,4.06
74250,41.75,1.79,19.5,1.5,19.25,2.68
74500,40.25,3.19,14.5,2.29,16.75,0.83
74750,33,2.12,14.25,3.49,21,3.08
75000,32.5,2.18,19.75,2.77,13.75,4.26
75250,31,4.69,10.25,4.92,14.5,6.5
75500,39.25,1.09,14.5,4.09,15.5,2.6
75750,38,3.67,14,2,15.5,1.5
76000,31.75,1.64,16.25,4.26,20,3.24
76250,32.33,3.3,20.25,3.63,15.33,5.25
76500,30.5,4.33,14.5,2.87,14.75,4.87
76750,38.75,2.17,13.5,3.2,15,2.12
77000,35.67,4.03,14,2.94,16.75,3.27
77250,34.5,1.5,21,2.35,20.75,0.83
77500,32.25,4.44,16.25,5.31,19.67,1.25
77750,34.75,3.49,12.25,5.89,18,0
78000,40,1.22,16.75,5.97,21.25,1.92
78250,43.5,1.5,16,6.04,20,5.1
78500,34.5,4.5,19.5,2.6,23.5,1.5
78750,33,2.12,21,2.45,21.67,1.25
79000,30,3.67,18.25,4.44,23.25,1.92
79250,39.33,0.47,18.5,3.57,17,3.74
79500,44,0.71,15.5,2.96,21.25,1.92
79750,36.67,2.62,17,1.41,17.25,4.97
80000,34.5,1.5,21,3,18,3.08
80250,31.25,1.3,17,5.61,21.5,2.29
80500,27,9.49,18,3,19.67,4.78
80750,42,1.41,15.75,1.92,21.25,3.11
81000,42.75,2.49,18.25,3.63,12.75,2.49
81250,36.5,2.29,12.5,4.97,18.25,2.17
81500,35.25,2.17,8.67,4.92,20.67,0.47
81750,32,5,17.75,6.26,20,1
82000,41.5,1.12,17,0,24.5,1.5
82250,44.33,0.47,16.5,3.91,17,3
82500,36,5.52,15.33,2.87,13.5,8.62
82750,33,0,16.75,2.49,19.25,2.86
83000,34.67,2.05,17.33,4.99,21,3.67
83250,35,4.24,15.25,4.02,17,4.53
83500,41.25,0.83,17.75,2.17,19.25,7.12
83750,41.75,1.79,16.33,3.09,12,2.45
84000,37,1.58,14,5.66,20.5,3.77
84250,35.67,0.47,19.5,2.96,21,1.41
84500,35.75,2.49,20.75,3.27,19,2.74
84750,40.8,1.6,19,2.74,22.6,1.62
85000,43,0,18.5,1.5,20.33,1.7
85250,34.5,3.64,18.5,3.35,20.5,2.29
85500,32.33,0.94,15.33,2.05,22,1.22
85750,33.25,5.21,18.5,2.18,19.75,3.42
86000,38,1.41,20.33,3.77,17.75,2.86
86250,43.25,1.48,12.25,4.92,21,3.67
86500,42,2.12,16,1.22,18.5,6.58
86750,35.5,2.18,14.33,1.7,22.25,2.49
87000,35,2.74,21,1,18.67,3.3
87250,37,4.64,17.33,5.25,21,2.24
87500,43.25,1.09,15,2.12,23.5,0.5
87750,45,0,19,1,18.5,1.5
88000,36.25,4.92,13.33,1.89,19.5,3.35
88250,33.75,1.3,20,1.58,19.75,5.12
88500,36,1.87,19.25,3.7,20,2.92
88750,35.5,4.5,17.75,3.7,18.5,4.72
89000,41.25,0.83,18.67,1.7,23.33,1.7
89250,43.33,1.25,17.67,0.47,20,4.06
89500,39.75,5.26,14.5,3.84,15.5,7.16
89750,33.5,1.5,14,2.16,16.25,6.02
90000,32,2.74,18,2.12,18.75,1.79
90250,30.25,5.63,16.75,2.77,16,6.96
90500,41.75,0.43,12,4.12,20.25,5.4
90750,40.5,1.8,14,2,16,3.74
91000,36.75,1.48,12.33,2.87,22.25,1.3
91250,33,0,17,1.41,20.67,0.47
91500,36.75,0.83,17.5,4.33,17.75,3.49
91750,39.33,1.25,17,3.74,21,2.12
92000,42.25,0.43,12.5,1.5,19.25,5.21
92250,38.75,2.17,12.25,3.56,18,3
92500,36.67,1.7,13.75,1.64,16.67,1.89
92750,34.75,2.17,17.5,6.34,16,1.41
93000,29.25,6.5,16.75,3.27,15.5,4.72
93250,41.33,0.47,16,3.67,20.33,2.87
93500,40,2.35,12.33,5.25,17.5,7.92
93750,33.75,1.3,13.33,2.05,18,2.83
94000,31.5,3.35,14.67,0.47,16.33,4.19
94250,33.75,3.9,18,3.54,14.25,2.86
94500,41.75,0.83,18.75,3.27,20.5,1.5
94750,43.5,2.06,6.33,4.03,14,4.3
95000,34,5.66,13,3.32,17,7.87
95250,32.5,0.5,20.75,0.43,18,2.12
95500,31.25,5.36,12.5,8.14,11,1.73
95750,38,1.41,17.5,5.5,13.67,1.89
96000,41.5,0.87,17.33,0.47,21,2.55
96250,41.25,1.3,16,1.87,18.75,3.56
96500,34.75,3.7,16.25,8.41,20.75,3.9
96750,33,2.12,21.75,1.3,14.75,2.38
97000,34.25,4.76,15.25,5.72,15.25,2.17
97250,39.33,0.47,19.5,1.5,18.75,1.92
97500,41.67,0.47,16,1.87,16.33,3.09
97750,41.5,0.87,13.5,1.5,14,2
98000,37.33,0.94,19.75,6.5,24.67,1.7
98250,32.5,0.5,24,2.24,18.75,5.12
98500,33.25,6.61,19.75,2.77,18.25,2.17
98750,40,0.82,20,2.45,17.75,4.71
99000,42.25,0.43,18,1.22,14.5,5.68
99250,37.75,2.49,17.25,4.32,18.5,5.94
99500,33,0,24,1.22,16.25,2.59
99750,34.25,5.45,15,10.03,17.67,2.05
100000,35.75,4.09,17.5,3.57,17,5.48
100250,41.5,0.87,15,4.3,19.5,4.15
100500,41,3,15,1.63,11.75,2.86
100750,34.25,2.49,23,2,17,4
101000,33.5,1.5,22.75,1.09,13.5,8.08
101250,31.33,6.6,20,3.74,21,0
101500,38.67,0.47,14.5,3.5,15,2.45
101750,43.5,1.12,15.75,1.48,18,4.24
102000,37.75,3.42,16.75,1.79,16.5,3.35
102250,35,2.16,19.25,2.38,20.5,3.5
102500,34.25,4.6,19,1.87,14.75,2.95
102750,31.33,3.4,16.33,3.09,14.75,2.38
103000,39.5,1.5,17,3.56,14.33,6.8
103250,43.75,1.3,12.75,3.27,18,0
103500,35.25,4.44,20.5,4.77,19.5,3.91
103750,35,1.41,22.5,4.5,12.33,2.87
104000,30.5,7.3,20.25,3.42,11,5.79
104250,40,1.22,19.25,3.7,18.75,3.56
104500,44,1.22,14.75,4.44,20,2.35
104750,35.25,4.44,16.33,3.09,23,0
105000,32,2.55,25,1,20.75,1.79
105250,32,2.74,19,2.45,14.5,3.77
105500,38.33,1.7,17.5,2.6,18.5,2.69
105750,42.75,1.09,12,6.98,18.5,2.06
106000,44.25,1.3,12.75,0.83,14.33,2.05
106250,36.33,5.31,17.25,4.82,15.67,4.5
106500,34,2.83,24.67,1.25,21.25,2.17
106750,30.25,6.61,16.75,5.07,16.75,1.64
107000,38.5,1.5,18.25,3.49,15,8.57
107250,43.67,1.25,14.67,3.4,21.5,0.87
107500,39.25,4.26,12,2.92,20.75,1.79
107750,33.75,2.49,22.5,2.6,22.75,1.3
108000,33.25,1.79,22,1,16,3
108250,33.25,2.95,18,4.9,15,3
108500,36.5,6.73,18.5,0.5,14.5,5.41
108750,43,1.22,16,2.35,12.75,5.36
109000,35.25,4.32,22.33,2.36,18.75,3.27
109250,34.25,1.3,23.67,0.47,11,6.16
109500,33.5,6.02,16,10.61,18.33,3.3
109750,36,4.24,16.5,1.5,17.5,1.5
110000,43.5,1.66,18.33,2.05,17.25,3.9
110250,43.5,1.8,16.25,5.45,14.5,2.87
110500,37.67,1.25,18.75,4.71,21.33,2.87
110750,34,1.41,23.67,0.47,20,3.61
111000,34.5,3.35,19,5.43,18.5,2.29
111250,34.5,6.18,14.75,5.58,14,4.55
111500,41.25,1.3,17.75,2.28,13,8.49
111750,42.5,1.5,14,5.66,15.67,5.44
112000,37,1.58,23,2.35,19.5,4.97
112250,31.5,2.6,24.25,1.79,17.5,1.5
112500,32.5,3.2,16,4.24,19.67,1.25
112750,38,4.18,16.33,5.79,14.33,3.3
113000,43.25,1.3,15.5,2.29,14,5.79
113250,42,1.63,11.75,4.32,15.33,4.5
113500,36.33,1.25,23.25,1.3,20.67,6.18
113750,33,2.55,19.25,2.38,12.5,2.29
114000,33.25,4.6,16.67,1.25,16.67,1.7
114250,39.67,0.47,15,3.56,15,3.94
114500,42.5,0.87,15.75,1.92,18.75,3.96
114750,39.5,5.55,15.33,3.09,15.75,5.54
115000,32.5,0.87,23.5,1.5,20.5,2.6
115250,33,3.67,17.75,2.17,15,2.24
115500,35.5,2.87,12,2.94,13.67,2.05
115750,40.25,0.83,12.75,5.67,15.75,2.59
116000,42.67,0.47,17.75,1.09,19.33,1.25
116250,38.75,3.7,21.5,2.29,18,3.39
116500,32,1.41,20.33,3.3,15.75,4.92
116750,36.75,3.9,18.75,2.49,15.5,3.5
117000,35.5,4.92,14.5,4.15,12.75,3.27
117250,41.5,1.5,17.25,1.3,22.33,1.25
117500,41.75,1.64,15.67,1.7,17,1.41
117750,36,2.12,23.75,2.49,21,4.3
118000,32.75,0.43,23.25,1.3,12,2.74
118250,35.25,3.27,15.5,7.3,17.5,3.35
118500,38.5,0.5,12,3.94,14,5.83
118750,42.25,1.09,12.5,3.28,12,5.2
119000,34.5,4.97,18.25,6.57,22.5,2.6
119250,31.75,1.3,23.5,1.5,16.25,2.95
119500,31,3.24,15.5,4.92,14.75,3.7
119750,38.75,1.64,16.33,5.91,12.33,1.25
